date,year,doy,dyear,footprint,sat,npx,npx_frac,ndvi_mean,ndvi_stdv,evi_mean,evi_stdv,grvi_mean,grvi_stdv,rsr_mean,rsr_stdv,ndii_mean,ndii_stdv,nbr_mean,nbr_stdv,kttc_grn_mean,kttc_grn_stdv,kttc_wet_mean,kttc_wet_stdv,site_name
19880706,1988,188,1988.5150684931507,P62R17,LT04,328,0.8888888888888888,0.4771384582434862,0.04116892848857899,0.2221231174199721,0.025974615722615613,0.07728835971054536,0.04246938419605199,2.7395341080621094,0.302790666754626,0.23859188045561736,0.0290285578496426,0.4720066699955304,0.040726799166492536,0.057401535101300485,0.007481404072630787,-0.040148102550532416,0.007478643163539827,SILVER
19880723,1988,205,1988.5616438356165,P61R17,LT05,368,0.997289972899729,0.6290158662721681,0.033032716082644936,0.2948555093135239,0.032585829767806836,0.07469844076533849,0.036932423692417365,4.233206344771698,0.49490131224110795,0.20267662107984447,0.05140011740320132,0.4627227002712614,0.057998052731467686,0.09646588795933883,0.01312741602305097,-0.07163850718652844,0.016871825488791202,CHITTY
19880723,1988,205,1988.5616438356165,P61R17,LT05,203,1.0,0.6663928645041158,0.041204621669646085,0.3424042494943684,0.053640447813448816,0.08551949450507708,0.043936955370953705,4.849493108414103,0.8290365131955726,0.2341294445001673,0.06196203385337164,0.5069754353627883,0.07073012998777027,0.11691523404163147,0.027333005043467147,-0.07412570289466086,0.024839120876752174,KLOO
19880723,1988,205,1988.5616438356165,P61R17,LT05,369,1.0,0.6343657687695254,0.03493177254854131,0.26727223886269025,0.03163432484189404,0.10684217290810408,0.0415990367191856,4.3454053263383345,0.5338747633513474,0.20735254231754185,0.03742698819496605,0.4870546252569332,0.0466340315377992,0.08361157519216335,0.0119452637344438,-0.058433229408634026,0.010084658104199014,SILVER
19880723,1988,205,1988.5616438356165,P61R17,LT05,215,1.0,0.6634126346018335,0.03283606221968341,0.3161316064170341,0.03321872925771545,0.08580957821609328,0.04129777562079902,4.790187551591403,0.5948316634043117,0.2599498235174906,0.0629675849061106,0.5299724332091232,0.0642694843741257,0.1059953971624157,0.013557394233362023,-0.06050564166519989,0.018074762584214973,SULPHUR
19880823,1988,236,1988.6465753424652,P62R17,LT04,369,1.0,0.5351457780961193,0.03709218013929432,0.1852068149548617,0.020031912658501672,0.07430290179160919,0.05338555287890099,1.723563130888644,0.1828410144965865,0.1710085374101954,0.042140536620493566,0.452449058857584,0.0557953289793818,0.05407404122679999,0.00728120291254632,-0.04595538518989459,0.010658411487970034,SILVER
19880823,1988,236,1988.6465753424652,P62R17,LT04,216,1.0,0.6553198592443984,0.03983107270026487,0.27042057092640104,0.025267585182954255,0.07539164999346068,0.06262759367593368,2.526258820399776,0.3617772075786938,0.2809569644700265,0.07167447807691213,0.5477689938625724,0.0720947438108508,0.08964482940939217,0.009949639517017042,-0.047123674120696346,0.017196849856424522,SULPHUR
19880823,1988,236,1988.6465753424652,P62R17,LT04,364,0.9972602739726028,0.5968480378276417,0.03797618871837378,0.25376792341906257,0.02721742095031044,0.05232649179836546,0.04933497038958482,2.073439091144801,0.2600809195068245,0.2379139714953656,0.059756929280976284,0.5021766444081718,0.07103408756994714,0.08293074998227137,0.010754408244452444,-0.05317539992126962,0.0168062675436175,CHITTY
19880823,1988,236,1988.6465753424652,P62R17,LT04,199,1.0,0.6211154422974714,0.03893774812867661,0.2841182103359481,0.07751607862366475,0.060013265720682635,0.05238747025104847,2.243040337906334,0.2968609113610907,0.2354235072244737,0.06134646594561505,0.5099935696224939,0.07090221738228197,0.0967967277071736,0.05483428978935888,-0.06093783768004234,0.03284643130336524,KLOO
19880909,1988,253,1988.6931506849319,P61R17,LT05,203,1.0,0.5627301304444069,0.05612807968758818,0.2753599227501499,0.3259457074839185,0.01339557727624849,0.0579953871179661,0.4185194917453108,0.07132525954029521,0.1922974456873309,0.0788851712868042,0.4471736275774267,0.08076653896721113,0.07141049950008549,0.07724278564427314,-0.055922619558413864,0.08121706690964745,KLOO
19880909,1988,253,1988.6931506849319,P61R17,LT05,369,1.0,0.4663596275021403,0.0421984859074688,0.14781894962754255,0.017860569316441054,0.04153799833120885,0.06373669993676916,0.31787737377238323,0.034658773679314886,0.12024861073379282,0.06197042255687516,0.3618467556154273,0.06897081354373093,0.03936201907944696,0.005881496715496824,-0.047493870947181764,0.012250443864489771,SILVER
19880909,1988,253,1988.6931506849319,P61R17,LT05,215,1.0,0.603102118126701,0.054802237585063536,0.2485253046785973,0.024392793437145142,0.03604355673839008,0.06854753627471306,0.4736069415383249,0.07854479452903007,0.2641674917942453,0.09589189876208423,0.5187909728140571,0.08908366653702071,0.08025073118895143,0.008665812802020284,-0.04759520087978638,0.021343247978490992,SULPHUR
19880909,1988,253,1988.6931506849319,P61R17,LT05,368,0.997289972899729,0.5773121893600318,0.041002983183467,0.2348416704511423,0.02262201560378503,0.03449280787993478,0.061091314583591086,0.4325406452962302,0.05185279029655301,0.22015532330669915,0.08316246637262399,0.46979815184798907,0.08855895886185723,0.07465762894077553,0.007808827153908702,-0.054689737124477764,0.021931240331171102,CHITTY
19890703,1989,184,1989.504109589041,P60R17,LT05,369,1.0,0.6370295809332143,0.02858831049316649,0.29840251215802144,0.02883496149264727,0.0917328819551814,0.03801309655915045,4.257621419583003,0.4208762681240405,0.18721548354524228,0.035713643532503316,0.4554947759350802,0.039380556197467435,0.09493077640682053,0.011542528189867495,-0.07343760835074098,0.010266667313299943,SILVER
